User Name,Source,Title,Author,Keywords,Published Date,Heading,Subheading,ISBN,Amazon URL
,,,,,,,,,https://www.amazon.com/Deep-Work-Focused-Success-Distracted/dp/1455586692/ref=sr_1_1?crid=25M77JAOL2YUX&keywords=deep+work+rules+for+focused+success+in+a+distracted+world&qid=1555865120&s=gateway&sprefix=deep+work+rules+for+focu%2Caps%2C545&sr=8-1
,,,,,,,,,https://www.amazon.com/Descartes-Error-Emotion-Reason-Human/dp/0099501643/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1555865239&sr=8-1
,,,,,,,,,https://www.amazon.com/Designing-Objects-Object-Oriented-Patterns-Explained/dp/1118581202
,,,,,,,,,https://www.amazon.com/Discipline-Equals-Freedom-Field-Manual/dp/1250156947/ref=sr_1_3?crid=1F3ICN0K5CH1J&keywords=discipline+equals+freedom&qid=1555865611&s=books&sprefix=discipline+%2Cstripbooks%2C132&sr=1-3
,,,,,,,,,https://www.amazon.com/Dracula-Bram-Stoker/dp/1503261387/ref=sr_1_5?keywords=dracula&qid=1555865708&s=books&sr=1-5
,,,,,,,,,https://www.amazon.com/Educated-Memoir-Tara-Westover/dp/0399590501/ref=sr_1_1?crid=2D1OXYHFGD2XM&keywords=educated+a+memoir&qid=1555865790&s=books&sprefix=educated+a+mem%2Cstripbooks%2C131&sr=1-1
,,,,,,,,,https://www.amazon.com/Effective-Java-Joshua-Bloch/dp/0134685997/ref=sr_1_1?crid=1PO4039172WAW&keywords=effective+java&qid=1555865868&s=books&sprefix=effect%2Cstripbooks%2C137&sr=1-1
,,,,,,,,,https://www.amazon.com/Ego-Enemy-Ryan-Holiday/dp/1591847818/ref=sr_1_1?crid=1Y4VDUIQI2IZG&keywords=ego+is+the+enemy+ryan+holiday&qid=1555865982&s=books&sprefix=ego+is+the+%2Cstripbooks%2C132&sr=1-1
,,,,,,,,,https://www.amazon.com/Eloquent-Rage-Feminist-Discovers-Superpower/dp/1250112885/ref=sr_1_1?dchild=1&keywords=Eloquent+Rage%3A+A+Black+Feminist+Discovers+Her+Superpower&qid=1592407917&s=books&sr=1-1
,,,,,,,,,https://www.amazon.com/Escaping-Build-Trap-Effective-Management/dp/149197379X
,,,,,,,,,https://www.amazon.com/Essentialism-Disciplined-Pursuit-Greg-McKeown/dp/0804137382/ref=sr_1_1?crid=3R05SGPJDF8DN&keywords=essentialism+the+disciplined+pursuit+of+less&qid=1555866132&s=books&sprefix=essentialism+the+disc%2Cstripbooks%2C132&sr=1-1
,,,,,,,,,https://www.amazon.com/Evergreen-Cultivate-Enduring-Customer-Business/dp/0814434436/ref=sr_1_fkmrnull_1?keywords=evergreen+cultivate+the+enduring+customer+loyalty&qid=1555866238&s=books&sr=1-1-fkmrnull
,,,,,,,,,https://www.amazon.com/Extreme-Ownership-U-S-Navy-SEALs/dp/1250183863/ref=sr_1_2?crid=R0FOBW1BNERY&keywords=extreme+ownership&qid=1555866316&s=books&sprefix=exre%2Cstripbooks%2C143&sr=1-2
,,,,,,,,,https://www.amazon.com/Fanatical-Prospecting-Conversations-Leveraging-Telephone/dp/1119144752/ref=sr_1_1_sspa?crid=1EBZ5TQVYLN2X&keywords=fanatical+prospecting&qid=1555866404&s=books&sprefix=fanatical+pro%2Cstripbooks%2C131&sr=1-1-spons&psc=1
,,,,,,,,,https://www.amazon.com/Freedom-Constant-Struggle-Palestine-Foundations/dp/1608465640/ref=sr_1_1?crid=3N9VGD2FA8UFB&dchild=1&keywords=freedom+is+a+constant+struggle+angela+davis&qid=1591025355&sprefix=freedom+is+a%2Caps%2C152&sr=8-1
,,,,,,,,,https://www.amazon.com/Free-Will-Deckle-Edge-Harris/dp/1451683405/ref=sr_1_2?keywords=freewill&qid=1555866546&s=books&sr=1-2
,,,,,,,,,https://www.amazon.com/Impossible-Inevitable-Hyper-Growth-Companies-Predictable/dp/1119166713/ref=sr_1_1?crid=3U90Q3XEF7XQU&keywords=from+impossible+to+inevitable+book&qid=1555866647&s=books&sprefix=from+impossible+to+inevit%2Cstripbooks%2C128&sr=1-1
,,,,,,,,,https://www.amazon.com/Impossible-Inevitable-Hyper-Growth-Companies-Predictable/dp/1119166713/ref=sr_1_1?crid=3U90Q3XEF7XQU&keywords=from+impossible+to+inevitable+book&qid=1555866647&s=books&sprefix=from+impossible+to+inevit%2Cstripbooks%2C128&sr=1-1
,,,,,,,,,https://www.amazon.com/Getting-Things-Done-Stress-Free-Productivity/dp/0143126563/ref=sr_1_2?keywords=getting+things+done&qid=1555866747&s=books&sr=1-2
,,,,,,,,,https://www.amazon.com/GIRLBOSS-Sophia-Amoruso/dp/039916927X/ref=sr_1_1?keywords=girlboss&qid=1555867350&s=books&sr=1-1
,,,,,,,,,https://www.amazon.com/Good-Profit-CHARLES-G-KOCH/dp/0349414408/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1568059935&sr=1-1
,,,,,,,,,https://www.amazon.com/Good-Great-Some-Companies-Others/dp/0066620996/ref=sr_1_1?keywords=good+to+great&qid=1555867456&s=books&sr=1-1
,,,,,,,,,https://www.amazon.com/Good-Great-Some-Companies-Others/dp/0066620996/ref=sr_1_1?keywords=good+to+great&qid=1555867456&s=books&sr=1-1
,,,,,,,,,https://www.amazon.com/Grit-Passion-Perseverance-Angela-Duckworth/dp/1501111108/ref=sr_1_1?crid=1ZRHRKLRS8EHE&keywords=grit+passion%2C+perseverance%2C+and+the+science+of+success&qid=1555867904&s=gateway&sprefix=grit+passion%2Cstripbooks%2C194&sr=8-1
,,,,,,,,,https://www.amazon.com/Heavy-American-Memoir-Kiese-Laymon/dp/1501125664/ref=sr_1_1?dchild=1&keywords=Heavy%3A+An+American+Memoir&qid=1592408210&s=books&sr=1-1
,,,,,,,,,https://www.amazon.com/High-Growth-Handbook-Elad-Gil/dp/1732265100/ref=tmm_hrd_swatch_0?_encoding=UTF8&qid=1555867990&sr=8-1-spons
,,,,,,,,,https://www.amazon.com/Hooked-How-Build-Habit-Forming-Products/dp/1591847788/ref=sr_1_1?keywords=hooked&qid=1555868107&s=gateway&sr=8-1
,,,,,,,,,https://www.amazon.com/How-Be-Antiracist-Ibram-Kendi/dp/0525509283/ref=tmm_hrd_swatch_0?_encoding=UTF8&qid=1591038600&sr=8-1
,,,,,,,,,https://www.amazon.com/How-Get-Meeting-Anyone-Marketing/dp/1941631789/ref=sr_1_2?keywords=how+to+get+a+meeting+with+anyone&qid=1555868307&s=gateway&sr=8-2
,,,,,,,,,https://www.amazon.com/Hug-Your-Haters-Complaints-Customers/dp/1101980672/ref=sr_1_1?keywords=hug+your+haters&qid=1555869102&s=gateway&sr=8-1
,,,,,,,,,https://www.amazon.com/Know-Why-Caged-Bird-Sings/dp/0345514408/ref=sr_1_1?dchild=1&keywords=I+Know+Why+the+Caged+Bird+Sings+by+Maya+Angelou&qid=1592408407&s=books&sr=1-1
,,,,,,,,,https://www.amazon.com/Im-Feeling-Lucky-Confessions-Employee/dp/0547416997/
,,,,,,,,,https://www.amazon.com/Imagine-Forward-Courage-Creativity-Change/dp/0451498291/ref=sr_1_1?keywords=imagine+it+forward&qid=1555869171&s=gateway&sr=8-1
,,,,,,,,,https://www.amazon.com/Influence-Psychology-Persuasion-Robert-Cialdini/dp/006124189X/
,,,,,,,,,https://www.amazon.com/INSPIRED-Create-Tech-Products-Customers/dp/1119387507/ref=sr_1_1?keywords=inspired+second+edition&qid=1555869252&s=gateway&sr=8-1
,,,,,,,,,https://www.amazon.com/Invisible-No-More-Violence-Against/dp/0807088986/ref=sr_1_1?dchild=1&keywords=Invisible+No+More%3A+Police+Violence+Against+Black+Women+and+Women+of+Color&qid=1592408545&s=books&sr=1-1
,,,,,,,,,https://www.amazon.com/Jobs-be-Done-Theory-Practice/dp/0990576744/ref=sr_1_1?crid=AAVYENDU1CF3&keywords=jobs+to+be+done+theory+to+practice&qid=1555869365&s=gateway&sprefix=jobs+to+be+done+the%2Caps%2C134&sr=8-1
,,,,,,,,,https://www.amazon.com/Just-Mercy-Story-Justice-Redemption/dp/081298496X/ref=sr_1_1?dchild=1&keywords=Just+Mercy+by+Bryan+Stevenson&qid=1592408720&s=books&sr=1-1
,,,,,,,,,https://www.amazon.com/Lean-Women-Work-Will-Lead/dp/0385349947/ref=sr_1_1?crid=3DF92VAA10GA0&keywords=lean+in+women+work+and+the+will+to+lead+by+sheryl+sandberg&qid=1555869448&s=gateway&sprefix=lean+in++women%2Caps%2C134&sr=8-1
,,,,,,,,,https://www.amazon.com/Magnetic-Attracting-Business-Joe-Calloway/dp/1119147344/ref=sr_1_1?crid=1SPVG3R5XFFFX&keywords=magnetic+the+art+of+attracting&qid=1555870088&s=gateway&sprefix=magnetic+the+ar%2Caps%2C132&sr=8-1
,,,,,,,,,https://www.amazon.com/Make-Time-Focus-Matters-Every/dp/0525572422/ref=sr_1_1?crid=1FLZIFZM1CDCP&keywords=make+time+how+to+focus+on+what+matters+everyday&qid=1555870193&s=gateway&sprefix=make+time+how+to+%2Caps%2C131&sr=8-1
,,,,,,,,,https://www.amazon.com/Managing-Oneself-Peter-Ferdinand-Drucker/dp/1633694836/ref=sr_1_1?crid=1UZ72TDIORCNS&keywords=managing+oneself+peter+drucker&qid=1555870648&s=gateway&sprefix=managing+on%2Caps%2C135&sr=8-1
,,,,,,,,,https://www.amazon.com/Marketing-Love-Story-Matter-Customers/dp/1500619213/ref=sr_1_1?crid=KCMNJDZXMM5J&keywords=marketing+a+love+story&qid=1555870953&s=gateway&sprefix=marketing+a+lov%2Caps%2C133&sr=8-1
,,,,,,,,,https://www.amazon.com/Me-White-Supremacy-Combat-Ancestor/dp/1728209803/ref=tmm_hrd_swatch_0?_encoding=UTF8&qid=1592408846&sr=1-1
,,,,,,,,,https://www.amazon.com/Measure-What-Matters-Google-Foundation/dp/0525536221/ref=sr_1_2?keywords=measure+what+matters&qid=1555871124&s=gateway&sr=8-2
,,,,,,,,,https://www.amazon.com/Messy-Power-Disorder-Transform-Lives/dp/1594634793/ref=sr_1_2?keywords=messy&qid=1555887055&s=books&sr=1-2
,,,,,,,,,https://www.amazon.com/Mindful-Design-Decisions-Those-Product/dp/1484242335/ref=sr_1_1?keywords=mindful+design&qid=1555889126&s=books&sr=1-1
,,,,,,,,,https://www.amazon.com/Mindset-Psychology-Carol-S-Dweck/dp/1400062756/ref=sr_1_2?keywords=mindset&qid=1555871747&s=gateway&sr=8-2
,,,,,,,,,https://www.amazon.com/Naked-Sales-Thinking-Reveals-Customer/dp/1619617560/ref=sr_1_1?keywords=naked+sales&qid=1555872431&s=gateway&sr=8-1
,,,,,,,,,https://www.amazon.com/Never-Split-Difference-Negotiating-Depended/dp/0062407805/ref=sr_1_1?crid=2NYL4WVCCWIQQ&keywords=never+split+the+difference+by+chris+voss&qid=1555872707&s=gateway&sprefix=never+%2Caps%2C137&sr=8-1
,,,,,,,,,https://www.amazon.com/Not-Fade-Away-Short-Lived/dp/1579546889/ref=sr_1_fkmr0_2?keywords=never+fade+away+a+short+life+well+lived&qid=1555872547&s=gateway&sr=8-2-fkmr0
,,,,,,,,,https://www.amazon.com/gp/product/039472903X/
,,,,,,,,,https://www.amazon.com/Originals-How-Non-Conformists-Move-World/dp/014312885X/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1566237747&sr=8-3
,,,,,,,,,https://www.amazon.com/Peak-Performance-Elevate-Burnout-Science/dp/162336793X/ref=sr_1_2?crid=1EVPB2N9U4AOH&keywords=peak+performance+book&qid=1555872903&s=gateway&sprefix=peak+perfomance+book%2Caps%2C136&sr=8-2
,,,,,,,,,https://www.amazon.com/Peak-Performance-Elevate-Burnout-Science/dp/162336793X/ref=sr_1_2?crid=1EVPB2N9U4AOH&keywords=peak+performance+book&qid=1555872903&s=gateway&sprefix=peak+perfomance+book%2Caps%2C136&sr=8-2
,,,,,,,,,https://www.amazon.com/PEAK-Companies-Maslow-Revised-Updated/dp/1119434920/ref=sr_1_fkmrnull_1?crid=1OZ7974IWH9DN&keywords=peak+how+great+companies+get+their+mojo+from+maslow&qid=1555872817&s=gateway&sprefix=peak+how+great%2Caps%2C132&sr=8-1-fkmrnull
,,,,,,,,,https://www.amazon.com/Play-Bigger-Dreamers-Innovators-Dominate/dp/0062407619/ref=sr_1_1?keywords=play+bigger&qid=1555873123&s=gateway&sr=8-1
,,,,,,,,,https://www.amazon.com/Playing-Win-Strategy-Really-Works/dp/142218739X/ref=sr_1_1?keywords=playing+to+win&qid=1555873236&s=gateway&sr=8-1
,,,,,,,,,https://www.amazon.com/Playing-Win-Strategy-Really-Works/dp/142218739X/ref=sr_1_1?keywords=playing+to+win&qid=1555873236&s=gateway&sr=8-1
,,,,,,,,,https://www.amazon.com/Powerful-Building-Culture-Freedom-Responsibility/dp/1939714095/ref=sr_1_2?crid=2IV68ZCJDKLGF&keywords=powerful+building+a+culture+of+freedom+%26+responsibility&qid=1555873346&s=gateway&sprefix=powerful+building%2Caps%2C133&sr=8-2
,,,,,,,,,https://www.amazon.com/Pre-Suasion-Revolutionary-Way-Influence-Persuade/dp/1501109790/ref=sr_1_1?crid=2XE3PM9TB8BBV&keywords=pre-suasion+robert+cialdini&qid=1555873568&s=gateway&sprefix=pre-su%2Caps%2C133&sr=8-1
,,,,,,,,,https://www.amazon.com/Predictable-Revenue-Business-Practices-Salesforce-com/dp/0984380213/ref=sr_1_1?crid=26JT0G9YMD83O&keywords=predictable+revenue&qid=1555873444&s=gateway&sprefix=predictable+revenue%2Caps%2C133&sr=8-1
,,,,,,,,,https://www.amazon.com/gp/product/1633695670/
,,,,,,,,,https://www.amazon.com/Principles-Life-Work-Ray-Dalio/dp/1508243247/ref=sr_1_1_sspa?keywords=principles+life+and+work&qid=1555873708&s=gateway&sr=8-1-spons&psc=1
,,,,,,,,,https://www.amazon.com/Radical-Candor-Kick-Ass-Without-Humanity/dp/1250103509/ref=sr_1_1?keywords=radical+candor&qid=1555873816&s=gateway&sr=8-1
,,,,,,,,,https://www.amazon.com/Raising-Our-Hands-Conversations-Responsibility/dp/1950665070/ref=sr_1_1?dchild=1&keywords=Raising+Our+Hands+by+Jenna+Arnold&qid=1592409106&s=books&sr=1-1
,,,,,,,,,https://www.amazon.com/Rebel-Talent-Pays-Break-Rules/dp/0062694634/ref=sr_1_1?keywords=rebel+talent&qid=1555873896&s=gateway&sr=8-1
,,,,,,,,,https://www.amazon.com/Redefining-Realness-Path-Womanhood-Identity/dp/1476709130/ref=sr_1_1?dchild=1&keywords=Redefining+Realness+by+Janet+Mock&qid=1592409228&s=books&sr=1-1
,,,,,,,,,https://www.amazon.com/Refactoring-Improving-Existing-Addison-Wesley-Signature/dp/0134757599/ref=sr_1_1?keywords=Refactoring%3A+Improving+the+Design+of+Existing+Code+%282nd+Edition%29&qid=1555887634&s=books&sr=1-1-catcorr
,,,,,,,,,https://www.amazon.com/Sam-Walton-Made-America/dp/0385426151/ref=sr_1_3?keywords=made+in+america&qid=1555869520&s=gateway&sr=8-3
,,,,,,,,,https://www.amazon.com/Sapiens-Humankind-Yuval-Noah-Harari/dp/0062316095/ref=sr_1_1?crid=2HPRHZVFIW2F0&keywords=sapiens+a+brief+history+of+humankind&qid=1555874805&s=gateway&sprefix=sapiens+a+%2Caps%2C135&sr=8-1
,,,,,,,,,https://www.amazon.com/Scaling-Up-Companies-Rockefeller-Habits/dp/0986019526/ref=sr_1_1?keywords=scaling+up&qid=1555874881&s=gateway&sr=8-1
,,,,,,,,,https://www.amazon.com/Secrets-Closing-Sale-Zig-Ziglar/dp/0800718275/ref=sr_1_1?keywords=secrets+of+closing+the+sale&qid=1555874966&s=gateway&sr=8-1
,,,,,,,,,https://www.amazon.com/Sell-Be-Sold-Your-Business/dp/1608322564/ref=sr_1_1?crid=17E7SHG5X12YH&keywords=sell+or+be+sold&qid=1555875026&s=gateway&sprefix=sell+or+%2Caps%2C131&sr=8-1
,,,,,,,,,https://www.amazon.com/Sell-Story-Capture-Attention-Build/dp/0814437117/ref=sr_1_1?keywords=sell+with+a+story&qid=1555875106&s=gateway&sr=8-1
,,,,,,,,,https://www.amazon.com/Setting-Table-Transforming-Hospitality-Business/dp/0060742755/ref=sr_1_1?keywords=setting+the+table&qid=1555875187&s=gateway&sr=8-1
,,,,,,,,,https://www.amazon.com/Shoe-Dog-Memoir-Creator-Nike/dp/1501135910/ref=sr_1_1?crid=2ILSDQB9OQNZE&keywords=shoe+dog+a+memoir+by+the+creator+of+nike+by+phil+knight&qid=1555875302&s=gateway&sprefix=shoe+dog+%2Caps%2C135&sr=8-1
,,,,,,,,,https://www.amazon.com/Show-Your-Share-Creativity-Discovered/dp/0606356398/ref=sr_1_1?keywords=show+your+work&qid=1555875357&s=gateway&sr=8-1
,,,,,,,,,https://www.amazon.com/Simplify-Best-Businesses-World-Succeed/dp/1599185997/ref=sr_1_1?crid=15QUQKMO3RD4P&keywords=simplify+how+the+best+businesses+in+the+world+succeed&qid=1555875474&s=gateway&sprefix=simplify+how+t%2Caps%2C132&sr=8-1
,,,,,,,,,https://www.amazon.com/Sister-Outsider-Speeches-Crossing-Feminist/dp/1580911862/ref=sr_1_1?dchild=1&keywords=Sister+Outsider+by+Audre+Lorde&qid=1592411354&s=books&sr=1-1
,,,,,,,,,https://www.amazon.com/Good-They-Cant-Ignore-You/dp/1455509124/ref=sr_1_1?crid=MV2F49VAZEPX&keywords=so+good+they+cant+ignore+you&qid=1555875538&s=gateway&sprefix=so+good+they%2Caps%2C132&sr=8-1
,,,,,,,,,https://www.amazon.com/You-Want-Talk-About-Race/dp/1580058825/ref=sr_1_1?dchild=1&keywords=So+You+Want+to+Talk+About+Race+by+Ijeoma+Oluo&qid=1592411475&s=books&sr=1-1
,,,,,,,,,https://www.amazon.com/Spacetime-Geometry-International-Introduction-Relativity/dp/1292026634/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1555875606&sr=8-1
,,,,,,,,,https://www.amazon.com/Stamped-Beginning-Definitive-History-National/dp/1568585985/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
,,,,,,,,,https://www.amazon.com/Stamped-Antiracism-National-Award-winning-Beginning/dp/0316453692/ref=tmm_hrd_swatch_0?_encoding=UTF8&qid=&sr=
,,,,,,,,,https://www.amazon.com/Steal-Like-Artist-Things-Creative/dp/0761169253/ref=sr_1_1?crid=1ZYHMAJ4F531A&keywords=steal+like+an+artist&qid=1555875724&s=gateway&sprefix=steal+like+an+%2Caps%2C134&sr=8-1
,,,,,,,,,https://www.amazon.com/Subscribed-Subscription-Model-Companys-Future/dp/0525536469/ref=sr_1_fkmrnull_1?crid=1DDX010MJ4OIH&keywords=subscribed+why+the+subscription+model+will+be+your+company%27s+future&qid=1555875835&s=gateway&sprefix=subscribed+why+the%2Caps%2C131&sr=8-1-fkmrnull
,,,,,,,,,https://www.amazon.com/Talent-Code-Greatness-Born-Grown/dp/055380684X/ref=sr_1_1?keywords=talent+code&qid=1555875929&s=gateway&sr=8-1
,,,,,,,,,https://www.amazon.com/Talking-Humans-Success-understanding-customers/dp/099080092X/ref=sr_1_1?keywords=talking+to+humans&qid=1555876042&s=gateway&sr=8-1
,,,,,,,,,https://www.amazon.com/Team-Teams-Rules-Engagement-Complex/dp/1591847486/ref=sr_1_1?crid=24FLGQ8QILBNX&keywords=team+of+teams+new+rules+of+engagement+for+a+complex+world&qid=1555880751&s=gateway&sprefix=team+of+teams+new+r%2Caps%2C133&sr=8-1
,,,,,,,,,https://www.amazon.com/Thanks-Feedback-Science-Receiving-Well/dp/0670014664/ref=sr_1_1?crid=1A9JD0WJIIJEC&keywords=thanks+for+the+feedback+the+science+and+art+of+receiving+feedback&qid=1555880827&s=gateway&sprefix=thanks+for+the+feedback%2Caps%2C142&sr=8-1
,,,,,,,,,https://www.amazon.com/10X-Rule-Difference-Between-Success/dp/0470627603/ref=sr_1_2?keywords=the+10x+rule&qid=1555880890&s=gateway&sr=8-2
,,,,,,,,,https://www.amazon.com/Advantage-Organizational-Health-Everything-Business/dp/0470941529/ref=sr_1_2?keywords=the+advantage&qid=1555880974&s=gateway&sr=8-2
,,,,,,,,,https://www.amazon.com/Amazon-Way-IoT-Principles-Strategies/dp/0692739009/ref=sr_1_1?keywords=the+amazon+way&qid=1555881064&s=gateway&sr=8-1
,,,,,,,,,https://www.amazon.com/Anatomy-Story-Becoming-Master-Storyteller/dp/0865479518/ref=sr_1_1?keywords=the+anatomy+of+a+story&qid=1555881218&s=gateway&sr=8-1
,,,,,,,,,https://www.amazon.com/Apple-Experience-Building-Insanely-Customer/dp/0071793208/ref=sr_1_1?keywords=the+apple+experience&qid=1555881302&s=gateway&sr=8-1
,,,,,,,,,https://www.amazon.com/Big-Data-Driven-Business-Customers-Competitors/dp/1118889800/ref=sr_1_1?crid=1B3QSKGIM2FTD&keywords=the+big+data-driven+business&qid=1555881391&s=gateway&sprefix=the+big+data%2Caps%2C200&sr=8-1
,,,,,,,,,https://www.amazon.com/Bluest-Eye-Vintage-International/dp/0307278441/ref=sr_1_1?dchild=1&keywords=The+Bluest+Eye+by+Toni+Morrison&qid=1592411598&s=books&sr=1-1
,,,,,,,,,https://www.amazon.com/Boys-Boat-Americans-Berlin-Olympics/dp/067002581X/ref=sr_1_1?keywords=the+boys+in+the+boat&qid=1555887267&s=books&sr=1-1
,,,,,,,,,https://www.amazon.com/Brand-Flip-customers-companies-profit/dp/0134172817/ref=sr_1_1?keywords=the+brand+flip&qid=1555881464&s=gateway&sr=8-1
